date,month,pred_d,true_d,pred_m,true_m,pred_m_from_d
2023-04-27,4,490.5566850414135,457.5904628330997,490.57534028378853,470.55708274894823,490.5522540489171
2023-04-28,4,490.5554351973234,464.5497896213185,490.57534028378853,470.55708274894823,490.5522540489171
2023-04-29,4,490.5571318331891,450.34922861150085,490.57534028378853,470.55708274894823,490.5522540489171
2023-04-30,4,490.55919461048285,442.7293127629735,490.57534028378853,470.55708274894823,490.5522540489171
2023-05-01,5,493.0793414420645,418.35985029940116,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-02,5,493.0784867170284,417.781616766467,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-03,5,493.07876745130307,445.81991017964066,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-04,5,493.0842114831933,467.0187125748502,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-05,5,493.0818705128612,471.35314371257476,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-06,5,493.08145913285534,468.1742514970059,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-07,5,493.08048250332,459.30955089820355,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-08,5,493.08331439006685,464.99535928143706,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-09,5,493.0885543578011,473.37649700598797,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-10,5,493.0953416289211,485.13143712574845,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-11,5,493.0956179989046,479.7342814371257,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-12,5,493.0890036064367,472.50868263473046,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-13,5,493.0859834344145,469.3297904191616,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-14,5,493.0859253085748,463.35625748502986,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-15,5,493.0880016864299,465.47799401197597,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-16,5,493.098611663527,462.58543413173646,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-17,5,493.0958601819639,472.79640718562865,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-18,5,493.0962568436346,477.0380239520957,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-19,5,493.0992544204142,471.5480538922155,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-20,5,493.09151482466285,470.2950598802395,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-21,5,493.0899173059562,461.9106736526945,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-22,5,493.0964770294338,473.7616766467065,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-23,5,493.0969630492643,480.69955089820354,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-24,5,493.09483364148866,470.7730538922155,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-25,5,493.0946969155318,474.53203592814367,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-26,5,493.0965175361774,482.2402694610778,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-27,5,493.09803025818536,483.49326347305384,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-28,5,493.0963195099092,483.30299401197595,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-29,5,493.098380928984,491.97185628742506,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-30,5,493.094909477987,503.6293413173652,493.09490178404087,470.63526946107777,493.09062829563834
2023-05-31,5,493.0945719234929,507.38832335329334,493.09490178404087,470.63526946107777,493.09062829563834
2023-06-01,6,496.4482473274054,459.0883435582822,496.4485992498526,479.7736196319018,496.4490744966098
