date,month,pred_d,true_d,pred_m,true_m,pred_m_from_d
2024-04-20,4,611.4122860849669,607.1297831632654,611.5167009003521,604.0370535714287,611.3994707469169
2024-04-21,4,611.4186457116913,595.4799107142858,611.5167009003521,604.0370535714287,611.3994707469169
2024-04-22,4,611.4254359178223,600.090880102041,611.5167009003521,604.0370535714287,611.3994707469169
2024-04-23,4,611.4296899609451,602.8823341836736,611.5167009003521,604.0370535714287,611.3994707469169
2024-04-24,4,611.4336228955253,594.6304209183675,611.5167009003521,604.0370535714287,611.3994707469169
2024-04-25,4,611.4369605004808,594.7519132653063,611.5167009003521,604.0370535714287,611.3994707469169
2024-04-26,4,611.4409791157603,595.1154336734695,611.5167009003521,604.0370535714287,611.3994707469169
2024-04-27,4,611.4457669297723,594.0229591836736,611.5167009003521,604.0370535714287,611.3994707469169
2024-04-28,4,611.4543072333314,587.106505102041,611.5167009003521,604.0370535714287,611.3994707469169
2024-04-29,4,611.4596742330523,598.8778698979593,611.5167009003521,604.0370535714287,611.3994707469169
2024-04-30,4,611.4644978197321,559.5593112244899,611.5167009003521,604.0370535714287,611.3994707469169
2024-05-01,5,608.820341257679,567.357370772176,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-02,5,608.8220792168714,574.1182195277598,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-03,5,608.8271960045658,585.4281748564133,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-04,5,608.830352164731,609.0906509253349,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-05,5,608.8366322898381,629.2416400765793,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-06,5,608.8431998646006,621.1810465858326,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-07,5,608.8475212495373,629.7619336311421,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-08,5,608.8495965576419,615.8505105296744,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-09,5,608.8522704249663,611.9502871729418,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-10,5,608.8559813588553,595.1792278238671,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-11,5,608.8645986417381,624.5609763880024,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-12,5,608.8665079738647,637.5623803446074,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-13,5,608.8687321714749,626.7717294192723,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-14,5,608.8687321714748,607.2696234843648,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-15,5,608.8687321714749,616.6309508615186,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-16,5,608.8687321714749,616.7605296745371,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-17,5,608.8687321714749,606.6197511167835,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-18,5,608.8687321714749,608.6999361837906,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-19,5,608.8687321714749,612.2104339502232,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-20,5,608.8687321714749,627.2910338225907,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-21,5,608.8662277096222,631.7115507338863,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-22,5,608.8586875285594,626.1208679004466,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-23,5,608.854005093524,640.0322910019142,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-24,5,608.8550286021281,647.703158902361,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-25,5,608.8567416301695,633.5315890236118,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-26,5,608.8573287533613,611.6901403956604,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-27,5,608.8638675172101,621.5707721761326,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-28,5,608.8687321714749,617.8011167836629,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-29,5,608.8687321714749,603.3694001276323,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-30,5,608.8687321714749,612.6001595405231,608.8687321714749,615.6954371410336,608.8563113665892
2024-05-31,5,608.8614346385807,616.8910976388,608.8687321714749,615.6954371410336,608.8563113665892
2024-06-01,6,640.5787078514576,603.362068965517,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-02,6,640.5808524433992,604.382136800452,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-03,6,640.5812029669886,613.5686828716787,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-04,6,640.5869625662814,620.9686263425663,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-05,6,640.5869625662815,612.6758055398528,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-06,6,640.5869625662815,614.462408140192,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-07,6,640.5834456902297,613.9519502543808,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-08,6,640.5750147754958,610.7620124364046,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-09,6,640.577558147549,611.2724703222158,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-10,6,640.5787965538067,593.53787450537,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-11,6,640.5869625662815,625.5618993781795,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-12,6,640.5869625662815,650.6972866026001,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-13,6,640.5866996204691,661.6695873374786,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-14,6,640.5869625662815,667.7933860938381,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-15,6,640.5853997976884,677.8728094968907,640.5869625662815,638.2358677218765,640.5840342824449
2024-06-16,6,640.5866857542015,659.7557942340303,640.5869625662815,638.2358677218765,640.5840342824449
